"idhod","hodnota","stapro_kod","typezar_cis","typezar_kod","pnet_cis","pnet_kod","pocdospvdom_cis","pocdospvdom_kod","pocdetivdom_cis","pocdetivdom_kod","velskupobce_cis","velskupobce_kod","kvartilcpdom_cis","kvartilcpdom_kod","rok","uzemi_cis","uzemi_kod","uzemi_txt","stapro_txt","typezar_txt","pnet_text","pocdospvdom_txt","pocdetivdom_txt","velskupobce_txt","kvartilcpdom_txt"
"916836707","80.9","7640",,,"5725","02",,,,,"7700","432000641000000",,,"2019","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,"2000 – 9999",
"916836720","81.8","7640",,,"5725","02",,,,,"7700","441000645000000",,,"2019","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,"10000 – 49999",
"916836631","96.6","7640",,,,,,,,,,,"7700","410050610075000","2019","97","19","Česká republika","Domácností s přístupem k internetu",,,,,,"třetí kvartil"
"916837939","60.1","7640",,,"5725","02","7700","400001600002000","7700","400000600001000",,,,,"2019","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení","1","0",,
"916836544","92.9","7640",,,"5725","02","7700","400001600002000","7700","400001799999000",,,,,"2019","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení","1","1 a více",,
"916838018","96.6","7640",,,"5725","02","7700","400003799999000","7700","400000600001000",,,,,"2019","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení","3 a více","0",,
"916838010","76.1","7640",,,"5725","02","7700","400002600003000","7700","400000600001000",,,,,"2019","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení","2","0",,
"916836560","95.7","7640",,,"5725","02","7700","400003799999000","7700","400001799999000",,,,,"2019","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení","3 a více","1 a více",,
"916836552","98.3","7640",,,"5725","02","7700","400002600003000","7700","400001799999000",,,,,"2019","97","19","Česká republika","Domácností s přístupem k internetu",,"Vysokorychlostní připojení","2","1 a více",,
"916836591","70","7638","183","3",,,,,,,,,"7700","410025610050000","2017","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,,,"druhý kvartil"
"916837783","80.6","7638","183","3",,,"7700","400001600002000","7700","400001799999000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,"1","1 a více",,
"916838133","78.6","7638","183","3",,,,,,,"7700","445000799999000",,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,,"50000 a více",
"916837343","48.5","7638","183","3",,,"7700","400001600002000","7700","400000600001000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,"1","0",,
"916837890","95.6","7638","183","3",,,"7700","400003799999000","7700","400001799999000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,"3 a více","1 a více",,
"916837798","95.5","7638","183","3",,,"7700","400002600003000","7700","400001799999000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,"2","1 a více",,
"916836604","93.7","7638","183","3",,,,,,,,,"7700","410050610075000","2017","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,,,"třetí kvartil"
"916838042","75.6","7638","183","3",,,,,,,"7700","432000641000000",,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,,"2000 – 9999",
"916838146","41.5","7638","183","3",,,,,,,,,"7700","400000610025000","2017","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,,,"první (nejnižší) kvartil"
"916836692","98.5","7638","183","3",,,,,,,,,"7700","410075620100000","2017","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,,,"čtvrtý (nejvyšší) kvartil"
"916837328","69.9","7638","183","3",,,,,"7700","400000600001000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,"0",,
"916837570","94.6","7638","183","3",,,"7700","400003799999000","7700","400000600001000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,"3 a více","0",,
"916837968","76.6","7638","183","3",,,,,,,"7700","399999632000000",,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,,"do 1999",
"916837461","71.8","7638","183","3",,,"7700","400002600003000","7700","400000600001000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,"2","0",,
"916838055","73.3","7638","183","3",,,,,,,"7700","441000645000000",,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,,"10000 – 49999",
"916837216","76.3","7638","183","3",,,,,,,,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837682","94.6","7638","183","3",,,,,"7700","400001799999000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Osobní počítač",,,"1 a více",,
"916837675","78.7","7638","182","36",,,"7700","400003799999000","7700","400000600001000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,"3 a více","0",,
"916837945","79.3","7638","182","36",,,"7700","400003799999000","7700","400001799999000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,"3 a více","1 a více",,
"916836663","87.1","7638","182","36",,,,,,,,,"7700","410075620100000","2017","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,,,,"čtvrtý (nejvyšší) kvartil"
"916837871","76.1","7638","182","36",,,"7700","400002600003000","7700","400001799999000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,"2","1 a více",,
"916836569","44.1","7638","182","36",,,,,,,,,"7700","410025610050000","2017","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,,,,"druhý kvartil"
"916837543","49.3","7638","182","36",,,,,"7700","400000600001000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,,"0",,
"916837772","77.8","7638","182","36",,,,,"7700","400001799999000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,,"1 a více",,
"916837956","57.9","7638","182","36",,,,,,,"7700","399999632000000",,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,,,"do 1999",
"916838115","57.9","7638","182","36",,,,,,,"7700","445000799999000",,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,,,"50000 a více",
"916837860","66.9","7638","182","36",,,"7700","400001600002000","7700","400001799999000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,"1","1 a více",,
"916838028","55.3","7638","182","36",,,,,,,"7700","432000641000000",,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,,,"2000 – 9999",
"916837554","30.9","7638","182","36",,,"7700","400001600002000","7700","400000600001000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,"1","0",,
"916838126","22","7638","182","36",,,,,,,,,"7700","400000610025000","2017","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,,,,"první (nejnižší) kvartil"
"916837440","56.8","7638","182","36",,,,,,,,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,,,,
"916837664","48.4","7638","182","36",,,"7700","400002600003000","7700","400000600001000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,"2","0",,
"916838039","55.2","7638","182","36",,,,,,,"7700","441000645000000",,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,,,"10000 – 49999",
"916836580","71.3","7638","182","36",,,,,,,,,"7700","410050610075000","2017","97","19","Česká republika","Domácností majících elektronické zařízení","Wi-Fi router",,,,,"třetí kvartil"
"916835550","35.2","7638","182","20",,,,,"7700","400000600001000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Stolní počítač",,,"0",,
"916839102","19.2","7638","182","20",,,,,,,,,"7700","400000610025000","2017","97","19","Česká republika","Domácností majících elektronické zařízení","Stolní počítač",,,,,"první (nejnižší) kvartil"
"916839189","57.7","7638","182","22",,,,,,,,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Notebook (laptop)",,,,,
"916839256","34.2","7638","182","22",,,"7700","400001600002000","7700","400000600001000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Notebook (laptop)",,"1","0",,
"916839338","53.6","7638","182","22",,,"7700","400001600002000","7700","400001799999000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Notebook (laptop)",,"1","1 a více",,
"916839500","24.5","7638","182","22",,,,,,,,,"7700","400000610025000","2017","97","19","Česká republika","Domácností majících elektronické zařízení","Notebook (laptop)",,,,,"první (nejnižší) kvartil"
"916839575","85","7638","182","22",,,,,,,,,"7700","410075620100000","2017","97","19","Česká republika","Domácností majících elektronické zařízení","Notebook (laptop)",,,,,"čtvrtý (nejvyšší) kvartil"
"916839659","14.1","7638","182","23",,,"7700","400002600003000","7700","400000600001000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Tablet",,"2","0",,
"916838733","45","7638","182","23",,,,,,,,,"7700","410075620100000","2017","97","19","Česká republika","Domácností majících elektronické zařízení","Tablet",,,,,"čtvrtý (nejvyšší) kvartil"
"916835747","51.7","7638","182","20",,,"7700","400003799999000","7700","400001799999000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Stolní počítač",,"3 a více","1 a více",,
"916839177","42.6","7638","182","20",,,,,,,,,"7700","410050610075000","2017","97","19","Česká republika","Domácností majících elektronické zařízení","Stolní počítač",,,,,"třetí kvartil"
"916839195","51","7638","182","22",,,,,"7700","400000600001000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Notebook (laptop)",,,"0",,
"916839332","76.5","7638","182","22",,,,,"7700","400001799999000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Notebook (laptop)",,,"1 a více",,
"916839729","45.8","7638","182","23",,,,,"7700","400001799999000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Tablet",,,"1 a více",,
"916838649","6.2","7638","182","23",,,,,,,,,"7700","400000610025000","2017","97","19","Česká republika","Domácností majících elektronické zařízení","Tablet",,,,,"první (nejnižší) kvartil"
"916839108","32.1","7638","182","20",,,,,,,,,"7700","410025610050000","2017","97","19","Česká republika","Domácností majících elektronické zařízení","Stolní počítač",,,,,"druhý kvartil"
"916835611","19.4","7638","182","20",,,"7700","400001600002000","7700","400000600001000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Stolní počítač",,"1","0",,
"916839430","54.9","7638","182","22",,,,,,,"7700","441000645000000",,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Notebook (laptop)",,,,"10000 – 49999",
"916835617","34.5","7638","182","20",,,"7700","400002600003000","7700","400000600001000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Stolní počítač",,"2","0",,
"916839581","23.9","7638","182","23",,,,,,,,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Tablet",,,,,
"916839653","8.2","7638","182","23",,,"7700","400001600002000","7700","400000600001000",,,,,"2017","97","19","Česká republika","Domácností majících elektronické zařízení","Tablet",,"1","0",,
